28	218603932	218616389
20	234325435	234344750
26	235408376	235439423
11	245087740	245090824
22	213780044	213802218
31	206299457	206323920
18	191243080	191271509
12	192265651	192266862
20	177836523	177850224
16	173313035	173361029
6	163808794	163826002
19	83074867	83076972
34	118721481	118726986
4	2043376	2045793
9	215210747	215282228
8	33224970	33224970
28	118733253	118733253
28	9599480	9609584
26	9748873	9780074
7	170952312	170991363
10	197378049	197380463
25	215356748	215360951
22	219812673	219820232
21	197215222	197223208
11	229602207	229609275
8	232770219	232774658
5	243505832	243509159
29	38414624	38417452
1	177220369	177243352
14	84668621	84670569
19	85683879	85687990
26	15149071	15151883
15	102096209	102098748
25	221083948	221090227
15	206840755	206884716
5	64615315	64624133
12	107023241	107025005
21	8105171	8111872
16	15361772	15362873
29	47486248	47501675
23	43868287	43878235
29	14337190	14339036
25	29205353	29235370
25	54427443	54436306
28	57722008	57723439
17	225721186	225750747
23	92004649	92005921
22	39184116	39184116
25	196023411	196024627
13	79405655	79409914
8	104670836	104673009
8	6725208	6725208
9	14157047	14159051
4	55478495	55478495
26	35395258	35395258
6	24083423	24083423
24	218144279	218144279
17	217228234	217228234
25	211781124	211781124
26	173173530	173173530
15	112636628	112639206
19	148936576	148940308
29	150643334	150657076
5	153084977	153149168
4	39150888	39157686
7	156491449	156503686
25	104426511	104431824
21	45941452	45941819
2	212889557	212889975
25	46015346	46024503
3	24768045	24774830
31	98326518	98333214
29	69768614	69775243
14	142097726	142099955
9	237141880	237146096
14	199903347	199934485
1	182411618	182425419
28	162647580	162655215
24	82494275	82494275
4	88745413	88745413
23	2795967	2837348
20	48494706	48496264
24	98282476	98284000
30	152347532	152351311
16	166693627	166695474
17	184050339	184051921
16	188319283	188320503
11	193069200	193074564
28	202154269	202156525
33	209435916	209437112
8	228199169	228200503
10	34849389	34851786
19	208540737	208628704
1	43466652	43468133
33	65813532	65816494
31	119383460	119390866
29	93008619	93014050
29	85314628	85618837
10	118228296	118547581
4	34100866	34183579
25	79286032	79358240
10	101756396	101757520
25	111551934	111587587
26	107691171	107700129
10	110831091	110838240
18	36376607	36389324
19	11295225	11320952
7	11633148	11636150
16	63254630	63258935
25	212919913	212922145
9	53591521	53592861
32	97283457	97284450
8	44259986	44425691
1	27029262	27193580
12	18154502	18361688
24	111588918	111596256
28	14551787	14593526
9	23183977	23211560
22	235632471	235633076
3	5872056	6045644
29	30478922	30514243
7	227089316	227097121
15	224413180	224417019
29	6717817	6720271
32	219119246	219120395
7	223471574	223593401
11	223154547	223319897
10	55496405	55497788
27	44544896	44720377
5	23317319	23321760
22	23682227	23683902
2	232016517	232019178
12	78781032	78973179
22	28810774	28820198
22	59901614	59924564
28	150346613	150350663
11	28437053	28444819
22	26999996	27023596
15	25961529	25965424
25	107175823	107206654
6	12066125	12263549
8	72869688	72887793
34	59099890	59263763
7	91563464	91573795
1	81660005	81669334
17	86513349	86514535
3	88089816	88098295
22	203765769	203767389
9	66030426	66041654
15	192717156	192721514
16	164635080	164638013
12	156993464	156994771
17	173466974	173468519
13	177511282	177512932
16	183276164	183278578
24	158929056	158941968
7	154996956	155003668
25	117682003	117683406
10	15128849	15133915
34	186805826	186807091
22	203444971	203445653
10	117811591	117815812
26	191781794	191782684
21	148945534	148947612
34	192905254	192905573
33	245006479	245012644
31	111777127	111784755
8	64449736	64548984
26	220210400	220214380
14	72954200	73079758
9	195882014	195968848
34	168048630	168151810
28	155440245	155442221
15	155978387	155980396
14	156308318	156309570
10	167270838	167278445
27	157278956	157283420
7	43689996	43706276
21	216312055	216313369
1	198365160	198371615
32	167114988	167155209
32	158418318	158419818
15	164097752	164106356
33	90592580	90755887
2	198774133	198863600
14	207188300	207192596
28	117968996	117970228
14	38856803	38859937
12	30806384	30806693
18	60081647	60085454
31	28950199	28952457
18	9089163	9197219
3	30812981	30814475
13	83027351	83030913
9	3749765	3751122
34	7778984	7787527
14	8500203	8503822
14	215385218	215391277
18	9685183	9688695
12	67780356	67781651
30	30895173	30897439
12	15373466	15383249
6	71621625	71710282
15	43142818	43143142
20	21300656	21303960
4	77104310	77107021
18	22472667	22481250
7	33643387	33649647
1	62425508	62430564
11	89029966	89133108
20	32891848	32896738
4	4025643	4027279
3	194526471	194685639
23	23763647	23767838
27	23876065	23879493
3	31449037	31450756
7	24831331	24839597
7	188925052	188954476
6	53418151	53497027
22	188700036	188762630
32	215701253	215854656
22	110703607	110704378
30	46586130	46592914
15	77605023	77606390
3	43864440	43866796
33	99768413	99937227
12	108013196	108216400
23	92441870	92578217
28	204186230	204407370
7	50257596	50260873
11	39561057	39562375
24	7637194	7638277
6	51798132	51802312
21	25318097	25336438
2	30117823	30118894
13	41171348	41172556
27	58913802	58915189
17	171535047	171748780
21	173496254	173673926
33	15888573	15967903
8	58927985	58929843
17	59878705	59879763
11	188981294	189134568
30	49313712	49320229
29	172131569	172132666
15	197295301	197365481
16	174402368	174405158
22	10374377	10382186
14	145950785	145952082
34	101781132	101787166
22	104219709	104221299
21	197320763	197365481
31	190183066	190185283
13	162527361	162589049
1	185860265	185863517
6	1836883	1849258
23	61855212	61856548
26	63477718	63480984
22	96259130	96260923
12	244713848	244715221
22	95526143	95527418
29	205938851	205940118
11	81432727	81434147
29	142643380	142645745
3	5267544	5414367
18	10561191	10565784
15	80093606	80345333
33	108590772	108591939
32	187884674	187886002
34	162113502	162171777
21	100214457	100216125
12	75852969	75855022
13	204924040	204925806
21	109217748	109267586
6	205888722	205894247
24	95294768	95298755
30	33249021	33251399
11	77017115	77065340
15	105055522	105057756
15	222427007	222446632
16	109583560	109627659
22	236030820	236032341
22	109606169	109620053
9	244481439	244482616
25	80567218	80567966
11	31493043	31494148
14	22954610	23135997
14	87409982	87412646
6	53773478	53774667
23	67565850	67568162
33	57320489	57321642
28	10491480	10493788
31	22798842	23016810
30	185379909	185393300
8	210722750	210723884
3	24392934	24396261
21	174297609	174457198
22	231322487	231474039
25	151940298	151959872
3	8128717	8131908
18	40740139	40743009
14	5785939	5788850
7	182046713	182052162
9	24387442	24398896
14	32960946	32974405
24	220451720	220456149
18	33251590	33252709
17	33252784	33259556
15	81853674	81892460
6	32221830	32224443
14	81293960	81306628
30	245357754	245436952
27	151569690	151607803
25	150529970	150550238
10	109298377	109299668
5	177597151	177599938
7	61853831	61856325
33	106110789	106116611
15	213560092	213565727
28	8668859	8812827
23	216484875	216489763
33	37714745	37826968
10	67485262	67607550
22	8338735	8344018
31	78421855	78432177
26	193280600	193285922
4	244095685	244103915
7	193204702	193213877
8	40738766	40742251
8	53261038	53262328
29	185564993	185567314
1	92351832	92357103
5	166355739	166358038
32	15665011	15683808
13	172735904	172836399
34	233747162	233752430
3	142206285	142356882
8	146097096	146106370
22	179007836	179046936
22	231303195	231308213
6	202581978	202583639
4	17548480	17550349
21	37196734	37198627
27	151954284	151960688
3	190183023	190185251
23	87409982	87412646
17	116778663	116791664
27	101784062	101786303
17	1020714	1049928
12	56603682	56607644
24	173695580	174027375
6	73367621	73367621
21	244806258	244808278
2	213558856	213567706
17	222450467	222712973
19	149010116	149059240
10	174849961	174881366
21	179013423	179032334
8	78421079	78433560
18	196569006	196582349
4	73364824	73373402
9	65769214	65807086
16	32949046	32968932
22	178539031	178540561
5	236817115	236819235
5	186138955	186152482
4	26328474	26341412
21	26327011	26355920
17	205013599	205035920
27	243893607	243899266
19	242068461	242083987
22	242050461	242082242
26	233638783	233662862
26	233174054	233201574
26	65946538	65951791
30	12641798	12645771
4	119814298	119815334
20	79607654	79649623
28	56603427	56607840
25	76720632	76792185
18	226112371	226170404
32	172735904	172836399
16	224093029	224145538
31	22372117	22379438
10	22374433	22379438
16	32135537	32184713
24	243736331	243761706
8	224891964	224899927
3	224894661	224899927
32	226101754	226104747
11	3567200	3710699
2	202581889	202583716
18	177595331	177611528
24	17548102	17549701
14	5795529	5868138
9	173713206	174176624
22	8125994	8276744
6	145312377	145315276
34	52078423	52187326
8	238420692	238424260
21	240381977	240396437
2	172077265	172222566
2	151551932	151588145
10	89285439	89292763
19	202036514	202067049
22	221681361	221698668
22	186206616	186213763
4	196571017	196577117
3	187117397	187233979
4	5189627	5459265
14	164064590	164078353
17	105755519	105783414
27	8810828	8839227
18	216484143	216490228
7	36392726	36659675
8	193271678	193285727
29	52898603	53061769
15	240091721	240399582
24	92129369	92352263
10	14167192	14242955
12	96297173	96303501
8	100132243	100270930
22	200743271	200813724
30	202036514	202053826
24	52141200	52314287
2	238382242	238384030
6	52961730	53163533
23	178395125	178602163
10	176916511	176924899
17	76720632	76792574
22	187001959	187149660
30	72394051	72429646
34	150547363	150551253
5	22777075	22778172
25	149031900	149039294
3	120689195	120697970
23	79607654	79649623
7	9455825	9462280
33	9457890	9462280
2	36442938	36447154
4	40161162	40168129
28	97814308	97823244
29	79866149	79873901
17	40794272	40801210
16	77070546	77077991
7	39957320	40079485
28	65946974	65950272
1	182051688	182228470
4	162168880	162330459
15	230815723	230817765
26	183587975	183591244
5	243724288	243730142
26	224124005	224127026
33	244386105	244445616
30	244438719	244452757
16	222646692	222655996
34	121059540	121087887
25	210992869	210994734
7	75774808	75805744
29	81805674	81979888
25	33093188	33152695
34	33128510	33136682
18	33557214	33592721
31	33569141	33592721
25	37729963	37747866
9	37961428	37965124
26	37963212	37965124
32	40794563	40799336
21	97680297	97873732
30	105056321	105057888
9	244095202	244182625
23	53691140	53801824
17	205908611	205913262
8	65796348	65803176
10	221694997	221711029
33	243890225	243890225
22	174857914	174871187
29	22777074	22777074
8	210766559	210770545
19	225210349	225211383
17	193204702	193209527
33	102341511	102341511
20	17488383	17488383
29	205358968	205360051
10	53308066	53315381
33	116781171	116781171
23	164052127	164078353
24	108826536	108827814
8	183559820	183612394
12	222267589	222270400
8	225209564	225211604
9	162504226	162530434
30	15669395	15681459
17	33248869	33251543
3	166604693	166609973
14	63477954	63480744
6	10561191	10565784
8	37196592	37198618
7	75613443	75621564
34	75615913	75621318
1	205358882	205359997
13	15461346	15466253
27	3574901	3645396
25	14177669	14244987
22	34193283	34697183
28	120436583	120493487
5	34314311	34379570
20	17467179	17486396
27	15458200	15466253
16	59819356	59822221
33	120614627	120615785
16	95268437	95475714
27	16000067	16027694
16	226838030	226840255
10	226838004	226840229
34	120616494	120619167
33	83172925	83336614
15	26801797	26846117
30	16024928	16028010
3	120619212	120621580
11	200910134	200935187
16	142645790	142648614
17	142653784	142654816
5	143001289	143002711
27	26843119	26881991
13	121186440	121186645
29	53261152	53304705
3	26840153	26884491
22	121184933	121185222
15	143180903	143182946
17	120712250	120734056
27	89249037	89251025
9	113343812	113343812
12	160743792	160745458
21	5733711	5836208
33	204922611	205124381
21	79994371	79995618
4	228502361	228506879
29	228502361	228510401
7	79994370	79995618
27	46125569	46133737
34	144761130	144767356
26	189983338	189992781
6	95469800	95527429
10	113251567	113304968
1	57327168	57330299
30	168634270	168653829
18	111629849	111637017
8	73454531	73483916
34	105634380	105641635
25	1142956	1147823
23	236918890	236922717
4	17325509	17357086
26	73452929	73484611
9	150454544	150457364
24	166445800	166619686
6	230525214	230526874
4	145351618	145550490
18	163688498	163690794
1	164451105	164460994
31	120067972	120115614
29	113689017	113690049
24	143214424	143233902
8	144799120	144800125
9	143534835	143539333
25	116344127	116364486
30	72784816	72860746
31	164812966	164884225
7	145360178	145393985
25	104274099	104287436
2	104276563	104294811
32	104279745	104294899
12	72784767	72860767
12	67041230	67054777
34	6106679	6156160
24	31906324	31919351
21	73385687	73548272
4	46092101	46130597
10	16009070	16051776
21	190044143	190092375
23	234933459	234968987
11	113884455	113897620
8	164442179	164457262
14	194075326	194082752
7	163688616	163690699
8	143172711	143176217
23	120789515	120807513
17	6112802	6135457
26	188057595	188072141
13	193677235	193680033
11	105776578	105795754
20	83618302	83629957
26	194918455	194926884
8	194908856	194926884
33	222155539	222159164
28	113065234	113236341
25	234942894	234944946
3	145161546	145301974
21	96188339	96318702
14	57327168	57329605
15	55042239	55081197
1	31773326	31802980
21	121186433	121186651
18	153473679	153480482
19	6111938	6247065
19	6508456	6570177
24	153448723	153450569
6	153412761	153422551
12	109370160	109380182
31	111625374	111636507
34	143327178	143527303
31	107458928	107464933
33	59799705	59844580
21	102144927	102189681
30	144872494	144936477
6	77011006	77075473
14	107455508	107511243
33	163684150	163692160
15	55620561	55743716
12	20270133	20315058
5	55074266	55076209
10	17482320	17493999
13	107285151	107642406
9	164758503	164917609
21	111631018	111633814
10	12666629	12668261
21	234943600	234944946
12	245782621	245795585
18	200834012	200990829
14	168581705	168679916
11	164810166	164868402
20	210714766	210909726
8	191892800	191900885
17	3117044	3216520
16	108516143	108525759
12	22776986	22777082
4	105627084	105751839
24	233427940	233835001
33	161153719	161159900
7	161153719	161156130
22	114068341	114072796
33	236918783	236920133
9	109374706	109376814
20	12665988	12669219
10	121143962	121184913
28	121057269	121058981
7	121055666	121057655
25	116030772	116034602
1	241849136	241850633
22	152022707	152040053
18	152020349	152040053
3	152018763	152040053
3	43831639	43832473
17	58516230	58517638
31	105635582	105647162
17	197705327	197706985
23	145128642	145136068
11	230524960	230527081
17	121185923	121186957
6	20279673	20283272
19	1291956	1292956
30	199479459	199483771
11	120349939	120352967
20	199479459	199483771
22	20280768	20281961
21	189986050	189988086
8	187448048	187505288
1	157915081	157916524
2	185731223	185733352
25	221998034	222013704
24	185733098	185733577
27	224467789	224555449
13	168638027	168647104
21	144787864	144791608
18	164453091	164458301
17	224490195	224555449
20	197705075	197707100
32	141477029	141479031
2	224490195	224555449
18	161154043	161156130
8	197705368	197706854
11	199479459	199481377
10	55625575	55633149
8	33251560	33259567
22	46266047	46273580
5	46266047	46275423
32	241849361	241850384
16	58516462	58517525
6	193676328	193682368
18	53296492	53340309
5	55625575	55627403
27	59816510	59830867
14	67054777	67066651
12	157915303	157916336
25	8313475	8332259
32	67054777	67066731
32	72793831	72856809
1	8313475	8318147
14	81048766	81052898
28	81038591	81052898
7	109217748	109270231
22	43778515	43844653
20	43777867	43844653
24	189983668	189993306
12	102138728	102207718
9	89248672	89251662
2	114245635	114247761
22	241849280	241850608
7	228484969	228508873
14	55074411	55078004
34	102138728	102203222
28	58516483	58517588
31	236918884	236920062
32	40288983	40307654
17	230525218	230526873
13	157915204	157916305
18	83495639	83512991
5	208869521	208902064
4	61886378	61891818
7	208887499	208900726
21	8313475	8346097
12	54861486	54879213
13	208885992	208916934
34	83512991	83545170
5	226822360	226824562
30	77547001	77551196
9	22004531	22009931
22	226822368	226824562
24	243916718	243929845
12	243916718	243919011
21	236769991	236771595
4	208788882	208791631
1	14309627	14311615
13	234668946	234848562
13	157221997	157253192
18	226821095	226823309
31	243919011	243929845
1	153923318	153938196
5	153920459	153940133
22	153468579	153471710
13	10405039	10406535
25	144272574	144273821
23	211072687	211076120
15	216263960	216270552
2	197040336	197042136
17	234668946	234854412
16	230661638	231445842
26	142121960	142123252
8	111732439	111735827
25	13646732	13649228
34	2315869	2362949
27	238459622	238461407
18	31850649	31861070
21	38901325	38909786
31	142122059	142123319
29	208893959	208893959
17	142122066	142123239
16	902141	903171
34	75859509	75891203
9	83390056	83393630
11	205608619	205612231
28	104136060	104142502
27	6421414	6437921
2	111732439	111734674
27	10677007	10678784
20	22004545	22009930
3	31507427	31508721
3	31811117	31858544
27	232979290	233023542
9	220441317	220449363
16	54864861	54868556
9	106378678	106621321
22	108604493	108654504
28	108779753	108791889
7	120189801	120207516
7	120332743	120432023
10	143034396	143164104
16	119553635	119874484
17	221917641	222211132
14	234728137	234728137
23	205608658	205612259
11	75866822	75894326
21	10642232	10673019
13	236170616	236174729
6	238459926	238461331
4	185839646	185847926
29	111732439	111735827
29	193514061	193570098
7	38907229	38909659
14	3476986	3500493
15	106616366	106619049
18	185839646	185842009
13	185839646	185847926
19	187261219	187295821
24	187294778	187295821
2	191929899	191976819
1	188236966	188251966
10	232979290	233024501
26	157227761	157233914
3	220441317	220449363
14	216269067	216273113
3	211069443	211080005
3	188243174	188250190
23	236757562	236767971
16	187510791	187513215
3	208788878	208793886
29	205607052	205612772
20	150910842	150912972
17	61886002	61892933
11	113839225	113847608
1	105915479	105915479
17	144746063	144750307
22	157227938	157232827
30	142702981	142706562
29	77547001	77551196
15	144746063	144750307
8	2366114	2370109
29	106021418	106209345
14	241228887	241325042
34	121180116	121184934
11	121176554	121185357
29	121056661	121061611
30	220441714	220447786
4	113841108	113847610
25	31757297	31765936
28	197040309	197041904
20	188225729	188261835
3	10404835	10406590
6	195244422	195436395
5	105936885	105938440
14	143026080	143111804
31	28550978	28565842
16	208788822	208791691
20	10628678	10640184
13	28545309	28555082
13	14309659	14311526
25	38901188	38910242
10	75855996	75929574
17	227888902	227894006
9	77547602	77561050
3	244473769	244807567
33	114609082	114610154
24	238459364	238461616
30	106580566	106647676
24	10628678	10640184
18	211071638	211077059
30	61886594	61890775
22	14308680	14311417
26	114609082	114610154
11	157227826	157233464
16	28550541	28558787
14	14309425	14311766
23	193489203	193653520
4	197040372	197042037
13	6379059	6494762
6	187293847	187297986
8	89184656	89333311
24	106562085	106683105
28	28536220	28568097
17	77547460	77552420
16	17279980	17415709
30	54864862	54868555
31	153927851	153929981
19	57288465	57408242
28	61884829	61892114
25	205608586	205612187
31	31504561	31513729
33	10405068	10406366
19	188236989	188253049
32	200767732	200948830
26	111730660	111734750
21	193433534	193547047
17	38901191	38908792
12	208788866	208791764
9	54864797	54876172
16	191927641	191976999
30	197040116	197042300
9	234670834	234848562
30	232875926	233058352
33	235190798	235198134
33	238182648	238183496
12	156785563	156788016
11	153461604	153464086
23	156786829	156788016
31	156783977	156788016
12	40324735	40326380
25	229387089	229388566
8	235198734	235212541
3	40324944	40326227
7	102439976	102600918
27	210992052	211073020
28	208646146	208687402
12	84483817	84488581
14	208670753	208680239
28	7494050	7610646
14	191898151	191976819
27	21626890	21679151
23	232385061	232386598
18	150949332	151005850
32	81175575	81183857
11	194121185	194122648
3	194099918	194101609
3	185981956	185991078
17	238169675	238226384
4	229793717	229894664
9	237974043	238374770
9	120192437	120335637
17	194157865	194287158
20	194119842	194138918
20	153455784	153467684
3	232384422	232386460
29	3437263	3441178
25	153502429	153508303
11	1217419	1221793
8	6421414	6514591
28	13635361	13652864
12	245867714	245869829
21	21610807	21671935
17	238429482	238461503
18	229779593	229880456
5	156783620	156787041
28	83274363	83403829
14	188046088	188052547
32	160619569	160620836
6	116961521	117004368
18	81177360	81183598
25	84484742	84488508
10	84484595	84488456
24	102420526	102767806
30	86173303	86177711
10	153511518	153514946
30	194254531	194288166
18	144692908	144701906
9	194168299	194454288
34	144653806	144655104
19	1574409	1574409
8	142720009	142804543
24	166291201	166292360
20	116961521	117005074
20	166291198	166292371
3	105952402	105953553
33	84484350	84488681
8	94060781	94064085
19	86175057	86177084
29	86173636	86176916
10	94060963	94063847
10	10665089	10977734
8	86175057	86177084
12	2188917	2300053
14	21654568	21666231
6	13609314	13610512
34	22019664	22073585
20	120902013	121013322
34	142122088	142293439
34	208671369	208679147
28	166291183	166292356
14	141481781	141482849
15	232939949	233194586
14	229778112	229875338
13	229718014	229879757
11	94060954	94063617
6	229387543	229388566
11	208670753	208674614
28	229387089	229388566
25	232330965	232487226
25	208670753	208680239
34	229385301	229389962
15	229385301	229388566
33	6411974	6587990
13	21755407	21762222
7	21761927	21762973
13	141479777	141482609
22	115525218	115969481
33	165430710	165432984
26	94020344	94065496
17	81154388	81195935
28	185972752	185990377
34	116927828	117128034
28	21722520	21923069
19	3431124	3446731
5	40311292	40504667
32	232385234	232386448
30	185982727	185989155
2	160241240	160344771
29	232385268	232386370
12	120568788	120671324
29	165434173	165447752
21	229691383	229982619
29	120067972	120249992
7	46125487	46279011
24	185912515	186021648
33	116966438	117076198
20	150938629	151001420
32	115529471	115870562
13	153511518	153514946
28	191897200	191976819
22	153502429	153508303
4	156783977	156788016
4	84484558	84488532
32	86173388	86177299
34	102428272	102622567
27	81177315	81183618
30	116970419	117005075
5	115681450	115686021
32	109268856	109463759
1	102401197	102635435
31	235195958	235197963
10	237974043	238365582
6	166290929	166292593
16	94060904	94063940
27	235198138	235199582
1	2610167	2612535
33	220362590	220524936
13	2600428	2606129
19	194140966	194286966
8	2130121	2146222
3	2594341	2598916
6	2574506	2576192
20	223746768	223748078
17	146219746	146221065
4	236552164	236554542
29	194070767	194111012
13	451683	456934
33	142690296	142785224
11	226561413	226623411
10	226530871	226612865
11	195766887	195770144
19	7492154	7493366
11	13393618	13404463
1	144183242	144186098
4	160506331	160539290
28	9246497	9319247
15	9243828	9319247
16	113412863	113415317
33	9240988	9334995
13	2613789	2622864
9	102223324	102569407
23	236508584	236714485
16	108727420	108778174
24	120866130	121013322
28	7492405	7494002
6	183081352	183087407
22	183081367	183087422
8	109169467	109173397
28	109168396	109173634
9	41129367	41147030
13	41119815	41147030
26	41116195	41156425
30	148088263	148119731
28	150449799	150453775
15	109169467	109178806
32	187978794	188036884
24	45257	76166
15	3265009	3326060
20	72519167	72523215
10	143605384	143606731
4	2145626	2314237
17	2062347	2242269
13	9238434	9327280
2	113411786	113417817
20	9250000	9311805
25	40276366	40331835
11	120874363	120992603
23	165220490	165446966
27	222001843	222429786
8	223698027	223743205
25	234615497	234618190
29	160575903	160578607
3	144145847	144147262
21	183081113	183087451
15	82851559	82950167
32	193522550	193846835
7	154792346	154795797
19	41119815	41147030
15	154793094	154795835
32	187353840	187356191
22	75759492	75960336
26	1214136	1215179
27	241125523	241131051
25	154793347	154795578
8	241125523	241131051
25	3262923	3284832
3	2136826	2253748
8	144183079	144185322
21	2109693	2194650
7	41119815	41147029
33	113409780	113416967
32	226530871	226748372
4	226530871	226684711
19	82898546	82900157
23	226522770	226684711
7	241128682	241130779
7	82898294	82900447
23	225986684	226034561
9	55871	68941
34	246614567	246614567
25	225986684	226024214
26	225986684	226002385
27	234615726	234617969
11	225979097	226034561
29	141477000	141482467
10	195767143	195769906
32	225979097	226002385
12	109169467	109173397
1	187353840	187356191
27	165430385	165447415
14	105839003	105851606
11	143597874	143600167
30	154793352	154795558
23	195738086	195778020
12	82898546	82900157
15	150452330	150453772
5	183065293	183101199
3	165432538	165443534
34	165431430	165459990
26	109169550	109173449
31	82898511	82900299
24	150915469	150924163
22	150449799	150453775
14	150445059	150453878
22	154793297	154795636
3	234615682	234618090
33	82898564	82900175
7	141883055	141884073
23	109142222	109184766
34	223731617	223734100
15	246622617	246632953
9	195767131	195769894
8	183081366	183087422
10	234615724	234617963
33	25561644	25566191
16	3383352	3412874
33	3392376	3409387
6	3401600	3419129
29	154793347	154795578
11	13566138	13587686
25	108619360	108728242
7	234615709	234617952
15	234615726	234617969
3	195767139	195769897
3	183081355	183087405
25	150915736	150923166
13	236550923	236552911
13	146273899	146275557
5	195767107	195769966
6	113412759	113415300
21	1213473	1215506
31	120874363	120992603
13	105969819	106016548
3	108729983	108787720
31	246673635	246676879
7	246386403	246556995
5	246634150	246634150
16	150915515	150924934
32	9255290	9316595
12	153451033	153470618
29	41119794	41149087
34	187353623	187359115
24	25031291	25034112
26	150938537	151023430
3	176926556	176940697
17	23473875	23481657
29	235190394	235199343
14	23475266	23477590
33	23473813	23485360
6	25031290	25034112
16	23467647	23480300
24	246613270	246614358
7	23466481	23483526
33	10292899	10296090
32	23474298	23477997
28	216249111	216255217
12	23475320	23480056
24	176926556	176940697
10	2612977	2615742
32	245999978	246001011
30	105966387	106000090
20	2612675	2618697
11	210537776	210539257
24	210537779	210539240
13	176926556	176940697
6	216249127	216255218
8	2607837	2613499
4	210537758	210539239
2	241108316	241252979
31	141830585	141962727
29	141822864	141963731
21	195212037	195220008
9	210537776	210539257
5	176928252	176940697
26	10595781	10719453
14	206492294	206526434
30	194097653	194138918
9	25031257	25034166
31	166061707	166456848
31	241108566	241534705
12	216248326	216257063
25	150452906	150458231
31	246909448	246912408
4	84289565	84297825
23	206510145	206521802
27	157133963	157136708
12	744068	769619
7	206492331	206521802
30	742429	789326
19	105830601	105888503
6	206512982	206521228
24	104112354	104117593
34	2573419	2579758
17	1182378	1231947
1	84289702	84297220
18	108710763	108812677
3	742429	758311
30	84290484	84297278
34	157134155	157136605
18	157134158	157136608
33	62210460	62212138
18	141732168	141749558
15	157134150	157136605
9	235190394	235199343
23	210537777	210539257
16	216249101	216255288
17	206512423	206523545
13	7492621	7494271
3	210537759	210539239
19	2573767	2580949
25	246635008	246646934
8	1794	115824
13	104112353	104118077
15	223725840	223750819
6	2577601	2599200
15	25031293	25034095
7	223725399	223752858
7	83375945	83716816
19	554340	696231
12	223731907	223752648
11	235192595	235198962
28	311662	428408
3	554340	696231
22	216248854	216255482
12	210537527	210539486
9	246636816	246639857
21	246613167	246614381
10	246682736	246685967
24	223732317	223770108
19	25031274	25034096
17	241103290	241347508
2	25031013	25034311
4	105966387	106000090
14	7492654	7494114
27	150452906	150458231
10	176926933	176940811
11	146240568	146256205
1	13317495	13340609
29	17845	167209
11	246095365	246101323
29	10297766	10301003
32	157134135	157136615
3	34875241	34877078
31	10297766	10301003
8	108593907	108752274
1	10292899	10296090
9	755964	799636
18	105827431	105882130
33	84290533	84297220
31	84290254	84297495
25	105964901	106000090
